gene,logFC,CI.L,CI.R,AveExpr,t,P.Value,adj.P.Val,B,diffexpressed
ENSG00000267174,-0.326842898949564,-1.5881452479008307,0.9344594500017027,1.3045763101367642,-0.5296280891226324,0.6003395325142475,0.8763039407381372,-5.316654963457342,no
BCYRN1,-0.32697598385385174,-0.8206266517576244,0.16667468404992086,4.7991176244388765,-1.3537774852844957,0.18610488326260935,0.629652125589292,-5.205125836054929,no
ARHGAP28,-0.32698972976782015,-1.3228269326869515,0.6688474731513112,2.186194565056296,-0.6711149699664778,0.5073765726143982,0.8447931566746226,-5.396043716207842,no
ENSG00000232884,-0.32714811368786395,-1.6359756002248556,0.9816793728491275,0.9790783647506757,-0.5108732632662524,0.6132479177062762,0.8804897083196435,-5.315243142252141,no
ARL14EP,-0.3271566886550059,-0.9223269826871193,0.2680136053771075,3.8741042639710774,-1.1234809630748324,0.2703071700546453,0.7020610496398973,-5.388424344794568,no
FDX1,-0.3273498134113222,-0.9558204925965189,0.30112086577387454,3.5248469103884004,-1.064579840032674,0.29571591731178065,0.719880711469662,-5.376148814550068,no
SNAPC3,-0.3274649428263712,-0.8026052016184733,0.14767531596573086,4.169461342952839,-1.408620951693031,0.16941658907683452,0.6163406191764379,-5.061719260162734,no
MPEG1,-0.32747977508333914,-0.862366426770306,0.20740687660362767,5.409491704308054,-1.2513358418541995,0.22065973077268336,0.6620637602613167,-5.414239646362757,no
C14orf132,-0.3275243526688509,-1.4232972520048035,0.7682485466671016,1.7767693681759,-0.6109057354296203,0.5459478870497501,0.8586978052709551,-5.32596916178629,no
RPS20P14,-0.32757975610563606,-1.0183017547493232,0.36314224253805105,2.7149958642825167,-0.9693149879690975,0.34028082805885673,0.7554363255595152,-5.280248208271814,no
GRN,-0.3277003597671637,-0.9403747344141274,0.2849740148798,3.8970197479110587,-1.0931968277607003,0.28316796165904207,0.7109572178859703,-5.375304513737009,no
TMEM230,-0.3277854646279845,-0.6512515174138094,-0.004319411842159615,5.9018127895670025,-2.0711528133228274,0.047205754914791724,0.41075490656495256,-4.221132581939753,no
WWTR1,-0.3278419876848524,-1.0761871888904244,0.4205032135207196,6.187654426277251,-0.9020488197118292,0.37560033539596005,0.7782122966035576,-5.809536216583259,no
DKK3,-0.32801197804211135,-1.3812474533475636,0.7252234972633409,1.249270162964413,-0.6365248823123691,0.5293504411475674,0.852198449578555,-5.33956588491756,no
MSNP1,-0.32808533049143906,-1.1681980000890537,0.5120273391061756,2.53768734449706,-0.7981792602056361,0.4311551903473495,0.8059053042606359,-5.378551936314626,no
DNAJB11,-0.3281338410238255,-1.0043382648227754,0.3480705827751246,3.212564249149118,-0.9918001631540726,0.3293733165210271,0.7478995475338575,-5.356705669855243,no
AP5S1,-0.32816135292082427,-1.1564396622249473,0.5001169563832988,2.541880927656428,-0.8097711611942927,0.4245656687500684,0.802483134121801,-5.466448753885879,no
WDR81,-0.3283156844545587,-0.8710587679162355,0.21442739900711805,4.164717888946886,-1.2363701000073177,0.22608974795309808,0.6663226686111909,-5.306589383314924,no
KMT2B,-0.3284172446783722,-0.8013892899550428,0.1445548005982984,4.795611390440198,-1.419193590758817,0.16633927696903317,0.6149896290657214,-5.1274287790222655,no
RNF113A,-0.3285377225842825,-0.8379377277316723,0.18086228256310732,4.344426327306189,-1.3181883165717703,0.1976004434050562,0.6391405270519767,-5.201394323118694,no
TRMT1L,-0.3285830244084753,-0.8574999238497027,0.20033387503275213,4.626908190551937,-1.2697225718185503,0.21412381952420095,0.6564147381492408,-5.340193507968712,no
FGF2,-0.3286700946971872,-1.2029591192197062,0.5456189298253318,3.1762661001226924,-0.7683450969669227,0.4483990776942668,0.813257882353816,-5.497667629721918,no
METTL18,-0.32877779156722564,-1.093224289765014,0.4356687066305628,2.422915143887649,-0.8790357523270194,0.38649714124111234,0.786731479464815,-5.354655389541773,no
NYNRIN,-0.3290605721574855,-1.045515393105275,0.38739424879030393,2.827422001070554,-0.9387246019596167,0.35550681365371917,0.7661242433687748,-5.314813251242854,no
AK2,-0.32914487325192354,-0.8267473486300119,0.16845760212616484,5.221740313751857,-1.3519347261014918,0.18668707294504253,0.629905640372243,-5.2753565003858345,no
ENSG00000279970,-0.3291822101867865,-1.397104708188253,0.73874028781468,1.618465991724348,-0.6300104913862118,0.5335451014518717,0.8548033533508079,-5.408935745201564,no
TAX1BP1,-0.3292172492229932,-0.8395920813198038,0.18115758287381734,7.4910744836736916,-1.3183917981440127,0.19753319729606397,0.6391405270519767,-5.324740489803611,no
HM13,-0.32927011191851463,-0.8002453535386591,0.1417051297016298,3.964473978911039,-1.4289117072343367,0.16354982305791244,0.6123575431252734,-5.015112597298213,no
SPEF2,-0.3295235162625938,-1.0576257856483582,0.3985787531231705,2.464154362263571,-0.9250073621651065,0.36247906179849154,0.7714805076510216,-5.271572837919213,no
KIAA0930,-0.3296557112734284,-0.7396776717643005,0.08036624921744379,5.847515894183641,-1.6432538074045042,0.11096470552676065,0.5447919569047676,-4.917255757074228,no
SLC27A1,-0.32968501562817654,-1.2380325655926137,0.5786625343362605,1.8009106622182969,-0.7418196280963626,0.4640711422825142,0.8201995298124494,-5.300102873761725,no
QPCT,-0.3297728707820319,-1.6227572432255513,0.9632115016614874,1.7460904284284708,-0.5219376270886219,0.605731063274004,0.8772523341836671,-5.390678704597742,no
MYH11,-0.32999132869781045,-1.0518098811024759,0.39182722370685485,3.0401795774829643,-0.9343845492808643,0.3577031106983949,0.7669416317338537,-5.328130707637107,no
ZNF398,-0.32999280870990866,-0.8074908885500622,0.14750527113024492,4.13037299985193,-1.4124855285588207,0.16828658412729958,0.6160326354602256,-5.047293498910995,no
SUCLA2,-0.33002277509053357,-0.9206504198867141,0.260604869705647,3.6239938948974304,-1.142039964977676,0.2626367585732146,0.697833912639604,-5.278695927649591,no
LHX6,-0.33027260529242164,-1.3013162822800055,0.6407710716951622,2.144438952825778,-0.6951602783181301,0.4924030850184338,0.8365809096203767,-5.342627253686591,no
INTS6L,-0.33027574842922647,-0.8237266399372485,0.1631751430787955,3.880697747963844,-1.3679931042836302,0.18166102061733763,0.6258746713366328,-5.115466736715096,no
BIRC2,-0.33031938219264223,-1.031449929885253,0.3708111654999685,6.775244802135282,-0.9679274874600122,0.34190852106531455,0.7557100590722146,-5.7373358451964585,no
MGAM,-0.33035158133276976,-1.1134708174907486,0.4527676548252091,2.536302378317855,-0.8621834039503967,0.3955521682548342,0.7900396532144062,-5.370156906201442,no
TMEM33,-0.3303804382415305,-0.9657481911908201,0.3049873147077591,3.4889935438703583,-1.0627725204483265,0.29652134008271214,0.7201024670397038,-5.383095945135438,no
MAP4K3-DT,-0.330398587607609,-1.0179684035330698,0.35717122831785186,2.8381076486584673,-0.9821380568740372,0.3340308808472513,0.7505529832459873,-5.313276373168787,no
CCT6A,-0.3305085074784806,-0.7011908109377498,0.040173795980788574,5.967631077148173,-1.822350669320071,0.07856966177888808,0.49161206962987913,-4.6485264398142485,no
TMEM18,-0.33053888872070925,-1.0015140805696994,0.3404363031282809,3.486539148064126,-1.006855763117775,0.3222044198000312,0.741686329009989,-5.391139643583186,no
GSS,-0.3306392235336739,-0.8227371934543259,0.16145874638697816,4.07144618812555,-1.3732637613802996,0.18003458296933428,0.6232096534938492,-5.105183161908278,no
NOL7,-0.33065198317140254,-0.7846651770208402,0.12336121067803513,5.798711096881051,-1.4885170678082094,0.14724417317763386,0.5970735856805459,-5.138984395624805,no
C12orf4,-0.33098311243905165,-0.883553528054886,0.22158730317678266,3.4547900567453746,-1.2242478982372156,0.23056106601546564,0.6713502727739934,-5.193993168346822,no
OGT,-0.33100031589320356,-0.8266176059828187,0.1646169741964117,5.077774166126217,-1.365001473771358,0.18258927553193754,0.6268499055490698,-5.256484205519352,no
GSKIP,-0.3313036907179536,-0.9632227697173856,0.3006153882814784,3.151354751376905,-1.0715587004652243,0.29262028687080166,0.717544824592869,-5.336977396225096,no
SNX14,-0.33149590981594335,-0.9931507377902585,0.33015891815837184,2.6217864189738034,-1.023995030923721,0.3141745664008776,0.7346402702741511,-5.223960775984147,no
SDF2,-0.3316183581337855,-1.0665171222303416,0.4032804059627706,2.6525781723131767,-0.9222787632444158,0.36387663454947483,0.7719556695144995,-5.372624892935738,no
B3GAT1,-0.33185103597724686,-1.0946191192240522,0.4309170472695586,2.439330426443682,-0.8892048567750626,0.38109799084407914,0.7824584542518149,-5.254847396761526,no
CACNA2D1,-0.3318684721819316,-1.422800149164538,0.7590632048006747,1.4242831678149341,-0.6217554551672836,0.5388858440588642,0.8572019280092232,-5.3256374287489985,no
PLEKHJ1,-0.33196576114904985,-0.8333888637619195,0.16945734146381974,4.078343933004383,-1.3531318419097096,0.1863087029647444,0.6297960483291447,-5.154600767321878,no
PIGBOS1,-0.33199188253282075,-1.3258926666737336,0.6619089016080921,2.407595968041068,-0.6827089440870162,0.5001255271835945,0.8394659851717625,-5.438894163915788,no
